,age,body_type,diet,drinks,drugs,education,ethnicity,height,job,sign,smokes,arabic,chinese,english,german,hindi,italian,japanese,korean,portuguese,russian,spanish,turkish,has kids,wants kids,likes dogs,likes cats,new_religion,k proto labels,k-proto-labels
7530,19.0,3.0,anything,0.0,never,working on college/university,hispanic / latin,71.0,student,whatever,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,catholicism,49,49
7531,26.0,5.0,anything,2.0,never,graduated from college/university,mixed,72.0,science / tech / engineering,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,agnosticism,26,26
7532,23.0,5.0,anything,2.0,never,graduated from college/university,white,72.0,sales / marketing / biz dev,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,catholicism,14,14
7533,24.0,3.0,anything,2.0,never,graduated from college/university,mixed,58.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,atheism,23,23
7534,25.0,3.0,anything,2.0,sometimes,graduated from college/university,mixed,68.0,artistic / musical / writer,does_not_matter,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,3,3
7535,56.0,2.0,anything,1.0,never,graduated from college/university,mixed,62.0,banking / financial / real estate,matters,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,yes,other,35,35
7536,30.0,3.0,anything,1.0,never,graduated from college/university,asian,64.0,science / tech / engineering,does_not_matter,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,none,24,24
7537,26.0,2.0,anything,4.0,sometimes,graduated from high school,white,72.0,science / tech / engineering,whatever,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,other,26,26
7538,24.0,5.0,anything,2.0,never,graduated from college/university,white,74.0,sales / marketing / biz dev,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,catholicism,33,33
7539,23.0,3.0,anything,1.0,often,graduated from high school,white,73.0,artistic / musical / writer,whatever,sometimes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,other,14,14
7540,30.0,3.0,anything,2.0,never,graduated from college/university,asian,68.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,christianity,45,45
7541,26.0,3.0,anything,3.0,never,graduated from grad,indian,69.0,science / tech / engineering,whatever,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,hinduism.,22,22
7542,25.0,3.0,anything,0.0,never,graduated from high school,white,66.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,none,34,34
7543,24.0,4.0,kosher,2.0,never,graduated from college/university,white,70.0,sales / marketing / biz dev,whatever,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,judaism,3,3
7544,24.0,3.0,anything,2.0,never,graduated from college/university,white,63.0,sales / marketing / biz dev,does_not_matter,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,catholicism,19,19
7545,33.0,4.0,anything,3.0,never,graduated from college/university,asian,69.0,sales / marketing / biz dev,does_not_matter,sometimes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,atheism,25,25
7546,40.0,5.0,anything,2.0,never,graduated from grad,white,64.0,law / legal services,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,catholicism,28,28
7547,20.0,3.0,anything,3.0,often,working on college/university,white,63.0,student,whatever,sometimes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,agnosticism,2,2
7548,28.0,3.0,anything,3.0,never,graduated from college/university,black,71.0,sales / marketing / biz dev,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,18,18
7549,51.0,5.0,vegetarian,1.0,never,graduated from college/university,mixed,69.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,buddhism,29,29
7550,34.0,3.0,anything,2.0,sometimes,graduated from college/university,hispanic / latin,68.0,computer / hardware / software,does_not_matter,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,agnosticism,25,25
7551,31.0,5.0,anything,2.0,sometimes,graduated from college/university,white,72.0,computer / hardware / software,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,other,27,27
7552,52.0,5.0,anything,2.0,sometimes,graduated from college/university,white,67.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,35,35
7553,45.0,3.0,anything,2.0,sometimes,graduated from college/university,white,74.0,science / tech / engineering,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,judaism,21,21
7554,27.0,5.0,anything,2.0,never,graduated from college/university,asian,64.0,sales / marketing / biz dev,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,atheism,1,1
7555,49.0,5.0,anything,1.0,never,graduated from college/university,white,64.0,executive / management,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,other,48,48
7556,40.0,5.0,anything,2.0,never,graduated from college/university,white,67.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,41,41
7557,19.0,2.0,anything,2.0,never,working on college/university,white,71.0,transportation,whatever,sometimes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,christianity,49,49
7558,21.0,4.0,anything,2.0,sometimes,working on college/university,white,72.0,student,whatever,sometimes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,none,49,49
7559,25.0,5.0,anything,2.0,sometimes,space camp,mixed,70.0,computer / hardware / software,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,christianity,3,3
7560,41.0,5.0,anything,2.0,never,graduated from grad,white,69.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,40,40
7561,37.0,5.0,anything,2.0,never,graduated from grad,white,70.0,computer / hardware / software,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,9,9
7562,23.0,5.0,anything,2.0,never,graduated from college/university,white,69.0,science / tech / engineering,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,3,3
7563,30.0,3.0,anything,2.0,never,graduated from college/university,black,71.0,executive / management,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,18,18
7564,35.0,4.0,anything,2.0,never,graduated from college/university,white,68.0,sales / marketing / biz dev,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,christianity,25,25
7565,24.0,5.0,anything,2.0,never,graduated from grad,white,73.0,construction / craftsmanship,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,judaism,14,14
7566,24.0,4.0,vegetarian,2.0,never,graduated from college/university,white,72.0,computer / hardware / software,whatever,sometimes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,agnosticism,14,14
7567,37.0,5.0,vegetarian,1.0,never,graduated from grad,indian,63.0,computer / hardware / software,whatever,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,none,28,28
7568,63.0,4.0,anything,2.0,never,graduated from college/university,middle eastern,68.0,retired,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,judaism,8,8
7569,29.0,5.0,vegetarian,1.0,never,graduated from grad,mixed,68.0,sales / marketing / biz dev,does_not_matter,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,none,44,44
7570,35.0,4.0,anything,2.0,never,graduated from college/university,white,70.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,none,25,25
7571,39.0,5.0,anything,2.0,never,graduated from college/university,white,64.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,buddhism,28,28
7572,31.0,5.0,vegetarian,2.0,never,graduated from grad,indian,75.0,medicine / health,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,hinduism.,0,0
7573,30.0,5.0,anything,3.0,sometimes,graduated from college/university,white,69.0,other,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,other,18,18
7574,27.0,5.0,anything,3.0,sometimes,graduated from high school,mixed,82.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,other,16,16
7575,39.0,5.0,anything,4.0,never,graduated from grad,white,69.0,computer / hardware / software,whatever,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,catholicism,40,40
7576,29.0,3.0,vegetarian,2.0,sometimes,graduated from college/university,white,71.0,science / tech / engineering,does_not_matter,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,18,18
7577,28.0,4.0,anything,2.0,never,graduated from grad,white,72.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,catholicism,26,26
7578,30.0,4.0,anything,2.0,sometimes,graduated from college/university,asian,72.0,science / tech / engineering,whatever,sometimes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,christianity,27,27
7579,26.0,5.0,anything,2.0,never,graduated from college/university,white,70.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,agnosticism,26,26
7580,35.0,5.0,anything,3.0,never,graduated from college/university,asian,68.0,entertainment / media,does_not_matter,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,agnosticism,25,25
7581,26.0,3.0,vegetarian,2.0,never,graduated from grad,indian,65.0,political / government,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,hinduism.,1,1
7582,34.0,5.0,anything,2.0,never,graduated from college/university,white,72.0,other,does_not_matter,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,other,30,30
7583,29.0,5.0,other,2.0,never,graduated from college/university,white,75.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,judaism,7,7
7584,45.0,4.0,vegetarian,1.0,never,graduated from grad,white,64.0,law / legal services,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,11,11
7585,22.0,3.0,anything,1.0,never,working on college/university,white,64.0,student,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,none,2,2
7586,46.0,3.0,anything,2.0,never,graduated from college/university,white,68.0,executive / management,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,atheism,38,38
7587,46.0,2.0,vegetarian,2.0,sometimes,graduated from college/university,mixed,66.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,other,37,37
7588,33.0,2.0,anything,3.0,never,graduated from college/university,asian,64.0,science / tech / engineering,whatever,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,atheism,43,43
7589,37.0,3.0,anything,2.0,never,space camp,white,70.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,other,9,9
7590,27.0,5.0,anything,2.0,never,graduated from college/university,white,75.0,sales / marketing / biz dev,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,agnosticism,7,7
7591,38.0,2.0,anything,2.0,sometimes,graduated from college/university,white,68.0,sales / marketing / biz dev,whatever,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,agnosticism,47,47
7592,27.0,5.0,vegetarian,2.0,sometimes,graduated from college/university,white,73.0,education / academia,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,other,26,26
7593,27.0,2.0,anything,2.0,never,working on college/university,black,64.0,student,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,christianity,1,1
7594,30.0,5.0,anything,2.0,never,graduated from college/university,asian,67.0,other,whatever,when drinking,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,yes,no,no,christianity,44,44
7595,26.0,5.0,anything,2.0,never,graduated from college/university,white,72.0,education / academia,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,catholicism,26,26
7596,30.0,5.0,anything,3.0,never,graduated from college/university,white,66.0,science / tech / engineering,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,agnosticism,44,44
7597,29.0,5.0,vegetarian,0.0,sometimes,graduated from grad,white,68.0,computer / hardware / software,whatever,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,agnosticism,44,44
7598,53.0,3.0,anything,2.0,never,graduated from high school,white,72.0,construction / craftsmanship,whatever,trying to quit,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,christianity,29,29
7599,48.0,5.0,vegetarian,1.0,never,graduated from grad,white,70.0,education / academia,whatever,no,no,no,yes,no,no,yes,no,no,yes,no,yes,no,no,no,yes,no,other,38,38
7600,43.0,3.0,anything,2.0,sometimes,graduated from college/university,white,74.0,computer / hardware / software,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,31,31
7601,35.0,5.0,anything,2.0,never,graduated from grad,white,63.0,law / legal services,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,catholicism,42,42
7602,27.0,5.0,anything,3.0,never,graduated from grad,white,68.0,sales / marketing / biz dev,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,catholicism,13,13
7603,54.0,3.0,anything,2.0,never,graduated from college/university,white,70.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,christianity,29,29
7604,24.0,3.0,anything,2.0,never,graduated from college/university,white,72.0,sales / marketing / biz dev,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,atheism,14,14
7605,49.0,5.0,anything,2.0,sometimes,graduated from college/university,white,73.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,agnosticism,21,21
7606,53.0,5.0,vegan,1.0,never,graduated from grad,white,67.0,education / academia,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,other,35,35
7607,38.0,5.0,anything,2.0,never,graduated from college/university,white,71.0,science / tech / engineering,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,agnosticism,17,17
7608,29.0,5.0,anything,2.0,never,graduated from college/university,white,70.0,sales / marketing / biz dev,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,other,18,18
7609,23.0,3.0,vegan,0.0,never,graduated from high school,white,68.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,3,3
7610,25.0,5.0,vegetarian,2.0,sometimes,graduated from college/university,white,65.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,other,46,46
7611,30.0,5.0,anything,2.0,never,graduated from college/university,white,71.0,banking / financial / real estate,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,judaism,18,18
7612,28.0,5.0,anything,2.0,never,graduated from grad,asian,68.0,banking / financial / real estate,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,none,13,13
7613,23.0,5.0,anything,2.0,never,graduated from high school,white,71.0,sales / marketing / biz dev,does_not_matter,trying to quit,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,judaism,14,14
7614,29.0,2.0,anything,2.0,never,working on college/university,hispanic / latin,64.0,hospitality / travel,whatever,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,agnosticism,39,39
7615,26.0,5.0,anything,2.0,never,graduated from college/university,asian,70.0,computer / hardware / software,whatever,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,buddhism,26,26
7616,22.0,5.0,vegetarian,2.0,sometimes,working on college/university,white,65.0,student,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,none,15,15
7617,23.0,5.0,anything,1.0,sometimes,graduated from college/university,white,69.0,computer / hardware / software,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,christianity,3,3
7618,33.0,3.0,anything,2.0,never,graduated from college/university,white,66.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,other,43,43
7619,22.0,5.0,anything,2.0,never,graduated from college/university,white,66.0,other,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,none,15,15
7620,45.0,3.0,anything,2.0,never,graduated from grad,white,75.0,education / academia,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,atheism,21,21
7621,42.0,5.0,anything,2.0,never,graduated from college/university,asian,70.0,banking / financial / real estate,whatever,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,none,40,40
7622,24.0,3.0,anything,2.0,never,graduated from college/university,asian,62.0,science / tech / engineering,whatever,when drinking,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,catholicism,19,19
7623,38.0,5.0,anything,2.0,never,graduated from grad,white,66.0,science / tech / engineering,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,none,41,41
7624,21.0,4.0,anything,1.0,never,working on college/university,black,70.0,student,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,agnosticism,10,10
7625,28.0,5.0,anything,1.0,never,graduated from college/university,white,76.0,science / tech / engineering,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,atheism,7,7
7626,42.0,1.0,anything,3.0,sometimes,space camp,white,68.0,executive / management,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,atheism,37,37
7627,47.0,5.0,anything,3.0,never,graduated from college/university,white,65.0,banking / financial / real estate,whatever,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,christianity,48,48
7628,40.0,4.0,anything,2.0,never,graduated from college/university,white,63.0,executive / management,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,28,28
7629,23.0,5.0,vegan,2.0,never,graduated from college/university,white,67.0,unemployed,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,atheism,15,15
7630,28.0,3.0,anything,2.0,never,graduated from college/university,white,62.0,sales / marketing / biz dev,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,none,36,36
7631,27.0,5.0,anything,2.0,never,working on college/university,asian,65.0,artistic / musical / writer,whatever,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,catholicism,1,1
7632,35.0,5.0,anything,2.0,never,graduated from grad,white,67.0,computer / hardware / software,does_not_matter,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,none,12,12
7633,31.0,2.0,anything,2.0,never,working on college/university,asian,67.0,executive / management,does_not_matter,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,christianity,43,43
